No.,Food Item,Category,1 Serving Size,Total Weight (g),Protein (g),Fats (g),Carbohydrates (g),Calories (kcal),Breakfast,Snack 1,Lunch,Snack 2,Dinner,User Preference,Source
3419,Cream Cheese,Dairy,2 tbsp,14.97,0.93,5.24,0.59,53.93,0,0,0,0,0,0.75,Duplicate
3420,Red Hot Pepper,Vegetables,1 piece,46.13,0.78,0.21,3.91,19.15,0,0,0,0,0,0.5,Duplicate
3421,Parsley,Vegetables,10 sprigs,9.77,0.3,0.1,0.6,3.09,0,0,0,0,0,1.0,Duplicate
3422,Canned Salmon,Protein,Palm-sized portion,85.87,17.45,6.32,0.0,126.06,0,0,0,0,0,1.0,Duplicate
3423,Grilled Meed Fish,Protein,Palm-sized portion,102.21,24.69,10.42,0.0,191.11,0,0,1,0,1,1.0,Duplicate
3424,Plain Corn Flakes,Grains,1 cup,28.01,1.83,0.2,23.78,106.05,1,1,0,1,0,0.75,Duplicate
3425,Soybean,Vegetables,1 cup,173.04,28.2,15.59,16.79,320.02,1,0,0,0,0,0.5,Duplicate
3426,Fat-Free Mozzarella Cheese,Dairy,2 tbsp,28.03,8.92,0.0,0.99,40.97,0,0,0,0,0,1.0,Duplicate
3427,Banana Chips,Fruits,2 tbsp,27.81,0.6,9.45,16.58,152.25,0,1,0,1,1,0.25,Duplicate
3428,White Rice Flour,Grains,1 cup,157.82,9.66,2.23,129.95,580.48,1,1,0,1,0,0.0,Duplicate
3429,Avocado,Fruits,1 cup (sliced),145.41,2.86,21.29,12.85,252.64,0,1,0,1,1,0.75,Duplicate
3430,Honey,Grains,1 tbsp,21.42,0.06,0.0,17.37,70.68,0,1,0,1,0,0.0,Duplicate
3431,Baby Carrot,Vegetables,1 medium one,10.14,0.1,0.0,0.82,2.5,0,0,0,0,0,0.0,Duplicate
3432,Low-Fat Milk,Dairy,1 cup,240.37,8.23,4.68,11.53,120.61,1,0,0,0,0,1.0,Duplicate
3433,Green Peas,Vegetables,1 cup,155.73,8.57,0.4,25.13,140.25,1,0,0,0,0,1.0,Duplicate
3434,Corn Flakes,Grains,1 cup,170.35,15.51,7.68,121.01,615.75,1,1,0,1,0,1.0,Duplicate
3435,Burger Bun,Grains,1 bun,41.79,4.01,1.93,20.72,115.91,0,1,1,1,0,1.0,Duplicate
3436,Kiwi,Fruits,1 medium one,74.35,0.89,0.4,11.43,53.77,0,1,0,1,1,1.0,Duplicate
3437,Goat's Milk,Dairy,1 cup,246.23,8.8,9.82,10.82,166.61,0,0,0,0,0,0.75,Duplicate
3438,Lemon Peel,Fruits,1 tsp,6.0,0.1,0.0,0.97,4.32,0,1,0,1,1,0.25,Duplicate
3439,White Bread,Grains,1/4 loaf,25.03,1.85,0.79,12.77,67.36,1,1,0,1,0,0.0,Duplicate
3440,Medium-Soft Goat Milk Cheese,Dairy,2 tbsp,27.38,5.99,8.43,0.7,103.8,1,0,0,0,0,1.0,Duplicate
3441,Goat's Milk,Dairy,1 cup,249.81,8.6,10.28,11.01,171.2,0,0,0,0,0,1.0,Duplicate
3442,Grilled Meed Fish,Protein,Palm-sized portion,99.41,23.86,10.31,0.0,186.64,0,0,1,0,1,0.0,Duplicate
3443,Quaker Oats,Grains,2.5 tbsp,41.14,6.98,3.25,24.5,155.87,1,1,0,1,0,1.0,Duplicate
3444,Margarine (Salted),Fats and Oils,1 tsp,4.59,0.04,3.86,0.04,36.53,0,0,0,0,0,1.0,Duplicate
3445,Pigeon without Skin,Protein,Palm-sized portion,85.26,15.12,6.54,0.0,118.27,0,0,0,0,0,0.25,Duplicate
3446,Sheep's Milk,Dairy,1 cup,240.48,14.89,17.68,13.22,272.04,1,0,0,0,0,0.75,Duplicate
3447,Roasted Duck with Skin,Protein,Palm-sized portion,84.29,16.33,24.1,0.0,281.01,1,0,0,0,1,0.25,Duplicate
3448,Meed Fish (Silver Biddy),Protein,Palm-sized portion,102.97,18.04,15.81,0.0,215.62,0,0,0,0,0,1.0,Duplicate
3449,Broccoli,Vegetables,1 cup,92.89,2.6,0.3,5.92,36.16,0,0,0,0,0,0.5,Duplicate
3450,Sweet Cherries,Fruits,1 cup,114.2,1.19,0.2,18.99,81.91,0,1,0,1,1,0.25,Duplicate
3451,Low-Fat Mozzarella Cheese,Dairy,2 tbsp,28.57,6.95,4.44,0.82,69.21,0,0,0,0,0,1.0,Duplicate
3452,Oatmeal Bread with Bran,Grains,1 small slice,30.02,3.08,1.33,12.06,71.11,1,1,1,1,0,1.0,Duplicate
3453,Tamarind,Fruits,1 cup,122.68,3.44,0.68,72.99,311.65,0,1,0,1,1,0.75,Duplicate
3454,Toasted White Bread,Grains,1/4 loaf,21.74,1.96,0.92,12.13,62.87,1,1,1,1,0,1.0,Duplicate
3455,Boiled Ground Beef,Protein,2 tbsp,82.77,19.89,17.27,0.0,235.75,1,0,0,0,1,1.0,Duplicate
3456,Nectarine,Fruits,1 medium one,136.85,1.4,0.39,14.34,67.03,0,1,0,1,1,0.25,Duplicate
3457,Quinoa,Grains,1 cup,171.34,23.91,10.45,106.06,612.97,1,1,0,1,0,0.25,Duplicate
3458,Guava,Fruits,1 medium one,92.2,2.26,0.89,13.03,70.91,0,1,0,1,1,0.5,Duplicate
3459,Carrot,Vegetables,1 one,70.97,0.71,0.2,6.7,33.41,0,0,0,0,0,0.25,Duplicate
3460,Corn Bran,Grains,1 cup,78.04,6.22,0.72,64.4,288.34,1,1,0,1,0,0.75,Duplicate
3461,Fried Sheri Fish,Protein,Palm-sized portion,101.0,26.57,6.89,0.0,166.98,0,0,0,0,1,0.0,Duplicate
3462,Mushroom,Vegetables,Sliced (1 cup),68.1,2.23,0.2,2.36,19.28,0,0,0,0,0,0.75,Duplicate
3463,Plain Corn Flakes,Grains,1 cup,28.78,1.83,0.2,24.42,108.57,1,1,0,1,0,0.25,Duplicate
3464,White Bread,Grains,1/4 loaf,25.06,1.93,0.79,12.43,64.78,1,1,0,1,0,0.5,Duplicate
3465,Fried Chicken Thigh,Protein,1 medium chicken thigh,84.51,18.07,13.95,7.24,226.95,0,0,1,0,1,0.25,Duplicate
3466,Cucumber,Vegetables,1 large piece,298.98,2.06,0.29,10.6,52.18,0,0,0,0,0,1.0,Duplicate
3467,Rice Bran,Grains,1 cup,121.2,15.77,25.19,60.31,530.06,1,1,0,1,0,0.0,Duplicate
3468,Bran Bread,Grains,1/4 loaf,36.25,3.16,1.19,17.63,94.52,1,1,0,1,0,0.25,Duplicate
3469,Meed Fish (Silver Biddy),Protein,Palm-sized portion,99.95,18.11,16.36,0.0,219.65,0,0,0,0,0,0.5,Duplicate
3470,Ta'ameya (Falafel),Vegetables,1 piece,16.88,2.31,2.98,5.52,56.58,1,0,0,0,0,0.25,Duplicate
3471,Leek (Greens),Vegetables,4 tsp,41.0,0.97,0.0,6.64,29.46,1,0,0,0,0,0.25,Duplicate
3472,Tabbouleh,Vegetables,2 tbsp,27.78,0.99,1.95,2.03,28.91,0,0,0,0,1,1.0,Duplicate
3473,Palm Oil,Fats and Oils,1 tsp,13.55,0.0,13.89,0.0,124.37,0,0,0,0,0,0.0,Duplicate
3474,Boiled Ground Beef,Protein,2 tbsp,84.3,20.07,17.66,0.0,239.92,1,0,0,0,1,1.0,Duplicate
3475,Quaker Oats prepared with water,Grains,1 cup,237.41,4.66,2.19,17.7,108.96,1,1,0,1,0,0.0,Duplicate
3476,Feta Cheese,Dairy,2 tbsp,27.78,3.93,5.89,1.12,74.22,0,0,0,0,0,1.0,Duplicate
3477,Rice Bran,Grains,1 cup,118.2,15.52,24.94,59.89,527.55,1,1,0,1,0,0.25,Duplicate
3478,Okra,Vegetables,1 cup,102.93,1.96,0.1,6.93,36.98,0,0,0,0,0,0.75,Duplicate
3479,Dried Apricot,Fruits,1 cup (halves),65.22,2.21,0.29,41.22,174.42,0,1,0,1,1,0.5,Duplicate
3480,Boiled Ground Beef,Protein,2 tbsp,83.52,20.33,17.71,0.0,239.76,1,0,0,0,1,0.25,Duplicate
3481,Low-Fat Cream Cheese,Dairy,2 tbsp,28.27,2.26,4.41,2.35,57.83,1,0,0,0,0,0.75,Duplicate
3482,Banana Chips,Fruits,2 tbsp,27.97,0.61,9.46,16.57,154.45,0,1,0,1,1,0.0,Duplicate
3483,Tamarind,Fruits,1 cup,118.24,3.46,0.72,75.9,323.74,0,1,0,1,1,0.75,Duplicate
3484,Fried Kingfish,Protein,Palm-sized portion,98.46,27.29,12.05,0.0,219.02,0,0,0,0,1,0.5,Duplicate
3485,Canned Tuna Fish,Protein,Palm-sized portion,84.04,21.06,0.7,0.0,88.92,0,0,0,0,0,0.5,Duplicate
3486,Egg White,Protein,1 egg white,33.44,3.71,0.1,0.2,16.9,1,0,0,0,0,0.5,Duplicate
3487,Fried Ground Beef,Protein,2 tbsp,82.57,20.77,19.55,0.0,258.02,0,0,0,0,1,0.75,Duplicate
3488,Turnip,Vegetables,1 cup sliced,66.84,2.26,0.51,6.53,40.1,0,0,0,0,0,0.5,Duplicate
3489,Apple,Fruits,1 medium one,141.58,0.39,0.19,18.71,78.34,0,1,0,1,1,0.25,Duplicate
3490,Peach,Fruits,1 medium one,146.62,1.39,0.4,14.27,65.28,0,1,0,1,1,0.75,Duplicate
3491,Low-Fat Cream Cheese,Dairy,2 tbsp,27.83,2.21,4.17,2.33,55.4,1,0,0,0,0,0.75,Duplicate
3492,Carrot,Vegetables,1 one,73.14,0.71,0.21,6.77,33.41,0,0,0,0,0,0.75,Duplicate
3493,Rice Bran,Grains,1 cup,120.01,15.83,24.83,59.91,527.59,1,1,0,1,0,0.5,Duplicate
3494,Taro,Vegetables,1 cup,101.2,1.6,0.2,26.71,114.58,0,0,0,0,0,1.0,Duplicate
3495,Green Hot Pepper,Vegetables,1 piece,44.58,0.92,0.1,4.4,23.69,0,0,0,0,0,1.0,Duplicate
3496,Low-Fat Cream Cheese,Dairy,2 tbsp,27.5,2.25,4.41,2.34,59.0,1,0,0,0,0,1.0,Duplicate
3497,Fried Pigeon,Protein,Palm-sized portion,101.9,28.63,4.21,0.0,150.86,0,0,0,0,0,0.75,Duplicate
3498,Mushroom,Vegetables,Sliced (1 cup),71.5,2.16,0.2,2.34,19.58,0,0,0,0,0,1.0,Duplicate
3499,Goat's Milk,Dairy,1 cup,245.86,8.56,9.84,10.96,168.58,0,0,0,0,0,0.5,Duplicate
3500,Yogurt,Dairy,1/3 cup,98.57,3.26,2.67,5.38,57.4,1,0,0,0,0,1.0,Duplicate
3501,Black Beans,Vegetables,1 cup,165.59,14.57,4.15,45.33,277.07,1,0,0,0,0,0.25,Duplicate
3502,Lemon Peel,Fruits,1 tsp,5.87,0.1,0.0,1.0,6.12,0,1,0,1,1,0.5,Duplicate
3503,Kiwi,Fruits,1 medium one,78.03,0.92,0.39,11.16,52.72,0,1,0,1,1,0.75,Duplicate
3504,Potato,Vegetables,1 medium one,211.12,4.3,0.2,36.71,167.09,0,0,0,0,0,0.5,Duplicate
3505,Hard Goat Milk Cheese,Dairy,2 tbsp,27.33,8.56,10.16,0.59,126.27,1,0,0,0,0,0.25,Duplicate
3506,Broasted Chicken Breast,Protein,1/2 small chicken breast,83.31,27.04,3.09,0.0,134.68,1,0,1,0,1,0.75,Duplicate
3507,Asparagus,Vegetables,1 cup,135.2,2.97,0.2,5.34,34.0,0,0,0,0,1,1.0,Duplicate
3508,Corn Flakes,Grains,1 cup,170.76,15.53,7.94,120.33,613.98,1,1,0,1,0,0.25,Duplicate
3509,Egg Yolk,Protein,1 egg yolk,17.36,2.62,4.44,0.61,54.6,1,0,0,0,0,1.0,Duplicate
3510,Oatmeal Flour,Grains,2 tbsp,27.54,3.59,1.78,18.98,106.41,1,1,0,1,0,1.0,Duplicate
3511,Vegetable Salad,Vegetables,1 cup,102.51,0.92,1.88,4.48,37.89,0,0,1,0,0,1.0,Duplicate
3512,Quinoa,Grains,1 cup,173.03,24.6,10.59,109.29,630.68,1,1,0,1,0,0.25,Duplicate
3513,Fat-Free Mozzarella Cheese,Dairy,2 tbsp,27.79,8.85,0.0,1.01,38.49,0,0,0,0,0,0.75,Duplicate
3514,Avocado,Fruits,1 cup (sliced),142.28,2.96,21.01,12.62,253.28,0,1,0,1,1,0.5,Duplicate
3515,Low-Fat Ricotta Cheese,Dairy,1 cup,125.76,14.05,9.81,6.36,168.61,0,0,0,0,0,0.0,Duplicate
3516,Boiled Ground Beef,Protein,2 tbsp,85.13,20.13,17.99,0.0,243.17,1,0,0,0,1,0.75,Duplicate
3517,Low-Fat Chocolate Milk,Dairy,1 cup,247.02,7.6,4.81,30.54,194.66,1,0,0,0,0,0.75,Duplicate
3518,Yellow Beans,Vegetables,1 cup,174.35,15.85,1.9,43.94,257.58,1,0,0,0,0,0.25,Duplicate
3519,Grilled Meed Fish,Protein,Palm-sized portion,100.73,24.64,10.43,0.0,191.79,0,0,1,0,1,0.5,Duplicate
3520,Ta'ameya (Falafel),Vegetables,1 piece,16.5,2.33,3.05,5.46,59.75,1,0,0,0,0,0.25,Duplicate
3521,Parsley,Vegetables,10 sprigs,9.8,0.29,0.1,0.59,6.2,0,0,0,0,0,1.0,Duplicate
3522,Fat-Free Cream Cheese,Dairy,2 tbsp,28.83,4.27,0.29,2.07,27.14,1,0,0,0,0,0.75,Duplicate
3523,Honey,Grains,1 tbsp,21.25,0.06,0.0,17.19,67.44,0,1,0,1,0,1.0,Duplicate
3524,Grilled Meed Fish,Protein,Palm-sized portion,98.83,24.81,10.78,0.0,196.0,0,0,1,0,1,0.25,Duplicate
3525,Plain Cake (Muffin),Grains,1 large size,65.01,4.52,7.55,26.45,192.57,1,1,0,1,0,0.5,Duplicate
3526,Corn Bran,Grains,1 cup,73.99,6.37,0.7,66.12,296.96,1,1,0,1,0,0.0,Duplicate
3527,Cooked Quail,Protein,Palm-sized portion,83.95,21.07,11.99,0.0,192.81,0,0,0,0,1,0.25,Duplicate
3528,Fat-Free Mozzarella Cheese,Dairy,2 tbsp,28.67,8.93,0.0,0.99,39.1,0,0,0,0,0,0.0,Duplicate
3529,Coriander (Cilantro),Vegetables,9 sprigs,20.21,0.39,0.1,0.68,6.34,0,0,0,0,0,1.0,Duplicate
3530,Wheat Bran,Grains,1 cup,59.06,9.19,2.53,36.92,208.28,1,1,0,1,0,0.25,Duplicate
3531,Beetroot,Vegetables,Sliced (1/2 cup),69.4,1.12,0.1,6.62,30.38,0,0,0,0,0,0.5,Duplicate
3532,Cheese Biscuit,Grains,1 piece,1.01,0.1,0.25,0.57,6.56,1,1,1,1,0,0.75,Duplicate
3533,Mayonnaise,Fats and Oils,1 tsp,14.68,0.13,4.88,3.43,57.93,0,0,0,0,0,0.5,Duplicate
3534,Full-Fat Ricotta Cheese,Dairy,1 cup,125.96,14.06,16.54,3.87,221.06,0,0,0,0,0,0.0,Duplicate
3535,Soft Goat Milk Cheese,Dairy,2 tbsp,28.62,5.27,5.97,0.2,75.75,1,0,0,0,0,1.0,Duplicate
3536,Avocado,Fruits,1 cup (sliced),147.97,2.85,21.92,12.83,258.75,0,1,0,1,1,0.25,Duplicate
3537,Strawberry,Fruits,1 cup,146.17,1.02,0.41,10.91,50.57,0,1,0,1,1,0.75,Duplicate
3538,Broasted Chicken Breast,Protein,1/2 small chicken breast,84.97,26.7,3.02,0.0,134.99,1,0,1,0,1,0.5,Duplicate
3539,Ghoj (Maybe Plum/Gojiberry),Fruits,1 medium one,66.97,0.49,0.2,7.63,36.03,0,1,0,1,1,0.0,Duplicate
3540,Yogurt,Dairy,1/3 cup,100.97,3.25,2.61,5.33,59.43,1,0,0,0,0,1.0,Duplicate
3541,Sheri Fish (Emperor),Protein,Palm-sized portion,102.85,19.49,1.09,0.0,88.01,0,0,0,0,0,0.75,Duplicate
3542,Fried Pigeon,Protein,Palm-sized portion,97.1,27.81,4.23,0.0,150.89,0,0,0,0,0,0.75,Duplicate
3543,Cantaloupe,Fruits,1 cup (chunks),173.41,1.51,0.3,14.2,63.99,0,1,0,1,1,0.5,Duplicate
3544,Chickpeas (Hummus),Vegetables,1 tbsp,14.1,1.08,1.3,1.98,22.64,1,0,0,0,0,0.0,Duplicate
3545,Fat-Free Fruit Yogurt,Dairy,1 cup,222.03,9.94,0.51,44.12,221.74,1,0,0,0,0,0.75,Duplicate
3546,Blueberries,Fruits,1 cup,149.17,1.12,0.49,21.15,92.39,0,1,0,1,1,1.0,Duplicate
3547,Baksim (hard biscuit/rusk),Grains,1 piece,10.08,1.21,0.96,6.73,39.86,1,1,0,1,0,0.25,Duplicate
3548,Fried Pigeon,Protein,Palm-sized portion,97.89,28.28,4.22,0.0,150.12,0,0,0,0,0,0.5,Duplicate
3549,Cheese Bread,Grains,1 piece,66.05,4.82,11.85,29.09,242.69,1,1,1,1,0,0.75,Duplicate
3550,Sheri Fish (Emperor),Protein,Palm-sized portion,98.58,20.29,1.08,0.0,92.2,0,0,0,0,0,0.75,Duplicate
3551,Mulberries,Fruits,1 cup,126.36,1.5,0.8,14.72,71.39,0,1,0,1,1,1.0,Duplicate
3552,Corn Bran,Grains,1 cup,78.05,6.59,0.69,66.88,299.68,1,1,0,1,0,0.0,Duplicate
3553,Corn Flour,Grains,1 cup,116.92,0.0,0.2,0.0,3.27,0,0,0,0,0,0.75,Duplicate
3554,Cooked Pasta,Grains,1 cup,142.76,6.61,0.94,40.2,194.68,0,0,0,0,1,0.0,Duplicate
3555,Vegetable Salad,Vegetables,1 cup,101.0,0.94,1.86,4.47,40.02,0,0,1,0,0,1.0,Duplicate
3556,Gargafan Fish (Sea Bream),Protein,Palm-sized portion,102.78,20.09,3.67,0.41,113.62,1,0,0,0,1,0.25,Duplicate
3557,Onion,Vegetables,1 cup (chopped),155.54,1.8,0.2,15.3,71.5,0,0,0,0,0,1.0,Duplicate
3558,Feta Cheese,Dairy,2 tbsp,28.5,3.9,5.86,1.12,71.24,0,0,0,0,0,0.0,Duplicate
3559,Banana Chips,Fruits,2 tbsp,28.4,0.59,9.65,16.33,153.85,0,1,0,1,1,0.0,Duplicate
3560,Okra,Vegetables,1 cup,102.23,2.04,0.1,6.89,37.98,0,0,0,0,0,0.0,Duplicate
3561,Chicken,Protein,Palm-sized portion,84.22,17.79,2.64,0.0,94.14,0,0,0,0,1,1.0,Duplicate
3562,Low-Fat Ricotta Cheese,Dairy,1 cup,125.51,13.78,10.04,6.56,172.48,0,0,0,0,0,0.25,Duplicate
3563,Black Beans,Vegetables,1 cup,166.56,14.43,4.27,45.95,279.84,1,0,0,0,0,0.75,Duplicate
3564,Leek (Greens),Vegetables,1 bunch (1 cup),88.81,1.26,0.29,12.46,58.51,1,0,0,0,0,1.0,Duplicate
3565,Egg White,Protein,1 egg white,33.35,3.59,0.1,0.2,14.63,1,0,0,0,0,0.5,Duplicate
3566,Burger Bun,Grains,1 bun,42.42,4.16,1.88,21.16,119.77,0,1,1,1,0,1.0,Duplicate
3567,Roasted Duck without Skin,Protein,Palm-sized portion,85.01,20.43,9.69,0.0,167.24,1,0,0,0,1,0.75,Duplicate
3568,Boiled Ground Beef,Protein,2 tbsp,83.18,20.08,17.7,0.0,239.28,1,0,0,0,1,0.75,Duplicate
3569,Cooked Noodles,Grains,1 cup,161.96,7.75,2.39,40.81,217.66,0,1,1,1,1,0.0,Duplicate
3570,Asparagus,Vegetables,1 cup,135.92,2.96,0.2,5.19,35.59,0,0,0,0,1,0.5,Duplicate
3571,Bran Bread,Grains,1/4 loaf,36.21,3.29,1.23,16.99,91.03,1,1,0,1,0,1.0,Duplicate
3572,Dried Apricot,Fruits,1 cup (halves),63.46,2.2,0.3,39.83,170.48,0,1,0,1,1,0.5,Duplicate
3573,Green Peas,Vegetables,1 cup,158.41,8.66,0.4,24.73,135.32,1,0,0,0,0,0.5,Duplicate
3574,Brown Bread Roll,Grains,1 medium roll,36.06,0.0,0.0,0.0,0.0,1,1,1,1,0,0.5,Duplicate
3575,Kingfish,Protein,Palm-sized portion,102.87,19.75,9.32,0.0,163.28,0,0,0,0,0,1.0,Duplicate
3576,Baksim (hard biscuit/rusk),Grains,1 piece,9.88,1.19,0.93,6.66,38.44,1,1,0,1,0,1.0,Duplicate
3577,Garlic,Vegetables,3 cloves,8.95,0.59,0.0,3.06,13.05,0,0,0,0,0,0.75,Duplicate
3578,Guava,Fruits,1 medium one,88.42,2.35,0.88,13.23,69.91,0,1,0,1,1,0.25,Duplicate
3579,Roasted Duck with Skin,Protein,Palm-sized portion,84.99,16.12,23.63,0.0,276.54,1,0,0,0,1,0.75,Duplicate
3580,Scrambled Egg with Milk,Protein,1 egg,61.3,6.9,7.19,1.31,98.44,1,0,1,0,0,0.5,Duplicate
3581,Soybean,Vegetables,1 cup,173.4,28.8,15.52,16.64,322.89,1,0,0,0,0,0.75,Duplicate
3582,Lemon,Fruits,1 medium one,57.71,0.61,0.2,5.36,24.27,0,1,0,1,1,0.0,Duplicate
3583,Evaporated Milk,Dairy,6 tbsp,99.68,7.02,7.72,9.74,135.88,1,0,0,0,0,0.5,Duplicate
3584,Beetroot,Vegetables,Sliced (1/2 cup),69.07,1.12,0.1,6.43,30.74,0,0,0,0,0,0.0,Duplicate
3585,Olive Oil,Fats and Oils,1 tsp,13.54,0.0,13.78,0.0,125.31,0,0,0,0,0,1.0,Duplicate
3586,Leek (Greens),Vegetables,1 bunch (1 cup),90.6,1.28,0.3,12.3,55.8,1,0,0,0,0,0.0,Duplicate
3587,Sunflower Oil,Fats and Oils,1 tsp,13.99,0.0,13.89,0.0,123.43,0,0,0,0,0,1.0,Duplicate
3588,Low-Fat Mozzarella Cheese,Dairy,2 tbsp,27.17,6.86,4.4,0.78,70.28,0,0,0,0,0,0.25,Duplicate
3589,Burger Bun,Grains,1 bun,41.81,4.17,1.84,20.77,118.29,0,1,1,1,0,0.25,Duplicate
3590,Potato,Vegetables,1 medium one,216.44,4.25,0.2,36.31,165.5,0,0,0,0,0,0.0,Duplicate
3591,Black Beans,Vegetables,1 cup,161.4,14.92,4.17,45.48,281.12,1,0,0,0,0,1.0,Duplicate
3592,Purslane,Vegetables,1 cup,41.85,0.59,0.0,1.49,8.61,0,0,0,0,0,0.75,Duplicate
3593,Parsley,Vegetables,10 sprigs,9.96,0.31,0.1,0.58,3.56,0,0,0,0,0,0.75,Duplicate
3594,Peach,Fruits,1 medium one,153.89,1.4,0.41,14.55,68.13,0,1,0,1,1,0.75,Duplicate
3595,Sheep's Milk,Dairy,1 cup,242.0,14.48,17.45,13.36,267.98,1,0,0,0,0,0.25,Duplicate
3596,Boiled Ground Beef,Protein,2 tbsp,82.98,20.18,17.98,0.0,243.03,1,0,0,0,1,0.25,Duplicate
3597,Dried Apricot,Fruits,1 cup (halves),66.58,2.14,0.3,40.33,171.01,0,1,0,1,1,0.0,Duplicate
3598,Tamarind,Fruits,1 cup,119.08,3.34,0.69,74.74,319.25,0,1,0,1,1,0.25,Duplicate
3599,Arugula (Rocket),Vegetables,1 cup,33.46,0.81,0.0,0.39,4.04,0,0,0,0,0,0.5,Duplicate
3600,Red Snapper Fish,Protein,Palm-sized portion,83.75,21.95,1.49,0.0,100.24,0,0,0,0,1,0.75,Duplicate
3601,Quaker Oats,Grains,2.5 tbsp,39.0,7.0,3.28,24.71,157.0,1,1,0,1,0,0.25,Duplicate
3602,Tomato Paste,Vegetables,168 grams (1 can),166.61,7.5,0.8,31.66,164.59,0,0,0,0,0,0.25,Duplicate
3603,Full-Fat Mozzarella Cheese,Dairy,2 tbsp,28.16,6.14,6.12,0.61,83.89,0,0,0,0,0,0.75,Duplicate
3604,Cranberries,Fruits,1 cup,97.56,0.41,0.1,11.37,49.15,0,1,0,1,1,0.5,Duplicate
3605,Cooked Noodles,Grains,1 cup,159.04,7.46,2.36,40.03,212.9,0,1,1,1,1,0.25,Duplicate
3606,Brown Sugar,Grains,1 tsp,2.95,0.0,0.0,2.93,10.56,1,1,0,1,0,0.75,Duplicate
3607,Black Beans,Vegetables,1 cup,164.33,14.39,4.25,44.65,272.93,1,0,0,0,0,0.75,Duplicate
3608,Low-Fat Yogurt,Dairy,1 cup,227.28,11.96,3.53,16.36,145.09,1,0,0,0,0,0.0,Duplicate
3609,Olive Oil,Fats and Oils,1 tsp,13.56,0.0,13.21,0.0,120.03,0,0,0,0,0,0.5,Duplicate
3610,Tabbouleh,Vegetables,2 tbsp,28.27,1.01,2.02,1.96,29.75,0,0,0,0,1,0.0,Duplicate
3611,Cooked Oatmeal,Grains,1 cup,233.75,5.4,3.22,27.41,159.82,1,1,0,1,0,0.25,Duplicate
3612,Tabbouleh,Vegetables,2 tbsp,29.17,1.02,2.04,2.01,30.52,0,0,0,0,1,0.75,Duplicate
3613,Dried Pear,Fruits,10 halves,170.91,3.25,1.12,121.0,506.76,0,1,0,1,1,0.5,Duplicate
3614,Corn Bran,Grains,1 cup,76.79,6.52,0.72,64.58,290.35,1,1,0,1,0,0.0,Duplicate
3615,Cheese Bread,Grains,1 piece,67.13,4.64,11.99,28.08,240.27,1,1,1,1,0,0.25,Duplicate
3616,Spinach,Vegetables,1 cup,29.66,0.92,0.1,1.1,10.25,1,0,0,0,0,0.5,Duplicate
3617,Pear,Fruits,1 medium one,162.64,0.61,0.2,25.61,108.18,0,1,0,1,1,0.25,Duplicate
3618,Fat-Free Mozzarella Cheese,Dairy,2 tbsp,28.01,9.13,0.0,1.02,41.71,0,0,0,0,0,0.5,Duplicate
3619,Avocado,Fruits,1 cup (sliced),145.14,2.83,21.06,12.75,253.08,0,1,0,1,1,0.0,Duplicate
3620,Broasted Chicken Breast,Protein,1/2 small chicken breast,84.8,26.22,3.06,0.0,133.82,1,0,1,0,1,0.25,Duplicate
3621,Wheat Bran,Grains,1 cup,59.06,9.02,2.43,37.97,208.58,1,1,0,1,0,0.75,Duplicate
3622,Margarine (Salted),Fats and Oils,1 tsp,4.6,0.04,3.88,0.04,35.32,0,0,0,0,0,0.0,Duplicate
3623,Cooked Veal,Protein,3 small pieces,84.26,24.07,8.19,0.0,170.94,0,0,0,0,1,0.75,Duplicate
3624,White Beans,Vegetables,1 cup,179.23,17.67,0.59,44.56,255.26,1,0,0,0,1,0.0,Duplicate
3625,Dried Egg,Protein,1 tsp,4.91,2.35,2.26,0.1,30.82,1,0,0,0,0,0.5,Duplicate
3626,Ta'ameya (Falafel),Vegetables,1 piece,16.91,2.29,2.94,5.46,58.34,1,0,0,0,0,0.75,Duplicate
3627,Lupin Beans,Vegetables,1 cup,169.96,25.04,4.74,16.77,208.25,1,0,1,0,1,0.75,Duplicate
3628,Dried Apple,Fruits,1 slice,95.41,0.91,0.3,65.19,267.95,0,1,0,1,1,1.0,Duplicate
3629,Asparagus,Vegetables,1 cup,131.81,2.96,0.2,5.05,32.43,0,0,0,0,1,0.75,Duplicate
3630,Corn Flakes,Grains,1 cup,167.94,15.56,7.91,121.96,619.87,1,1,0,1,0,0.5,Duplicate
3631,Roasted Duck without Skin,Protein,Palm-sized portion,85.03,19.43,9.4,0.0,162.47,1,0,0,0,1,0.5,Duplicate
3632,Carrot,Vegetables,1 one,70.47,0.71,0.2,6.94,32.44,0,0,0,0,0,0.0,Duplicate
3633,Low-Fat Strawberry Yogurt,Dairy,1 cup,225.19,9.17,2.59,43.33,235.12,1,0,0,0,0,0.75,Duplicate
3634,Brown Bread Roll,Grains,1 medium roll,36.39,0.0,0.0,0.0,0.0,1,1,1,1,0,0.0,Duplicate
3635,Ta'ameya (Falafel),Vegetables,1 piece,17.2,2.23,2.96,5.33,56.96,1,0,0,0,0,0.75,Duplicate
3636,Low-Fat Strawberry Yogurt,Dairy,1 cup,228.98,8.73,2.67,43.11,229.76,1,0,0,0,0,0.25,Duplicate
3637,Fried Shrimp,Protein,3-4 medium pieces,83.85,18.48,10.56,9.77,206.46,0,0,1,0,1,0.75,Duplicate
