No.,Food Item,Category,1 Serving Size,Total Weight (g),Protein (g),Fats (g),Carbohydrates (g),Calories (kcal),Breakfast,Snack 1,Lunch,Snack 2,Dinner,User Preference,Source
638,Lightly-Salted Heritage Rice Cake,Grains,1/3 cup,110.22,4.87,5.84,71.08,356.4,1,1,0,1,0,1.0,Synthetic
639,Dried Bahraini Rice Cake,Grains,1 cup,113.36,2.19,1.35,0.6,23.3,1,1,0,1,0,0.5,Synthetic
640,Extra-Virgin Style Oatmeal,Grains,1 cup,24.25,2.71,1.1,19.22,97.6,1,1,1,1,0,1.0,Synthetic
641,Dried Premium Polenta,Grains,1/4 loaf,93.18,1.94,0.0,0.6,10.2,1,1,1,1,0,0.0,Synthetic
642,Homemade Heritage Spelt Bread,Grains,1/4 loaf,24.33,4.23,0.42,18.46,94.5,1,1,0,1,1,0.0,Synthetic
643,Low-Fat Variety Oatmeal,Grains,1 slice,91.32,9.68,8.48,30.06,235.3,1,1,0,1,0,1.0,Synthetic
644,Smoked Variety Amaranth,Grains,1/2 cup,71.7,0.4,2.43,65.29,284.6,1,1,0,1,0,0.25,Synthetic
645,Frozen Premium Millet Porridge,Grains,1/3 cup,5.0,0.84,1.15,2.76,24.8,1,0,0,1,0,0.25,Synthetic
646,Dried Medley Millet Porridge,Grains,1 medium roll,16.67,12.04,0.0,5.08,68.5,1,1,0,1,0,0.25,Synthetic
647,Local Blend Whole Grain Crackers,Grains,1 medium roll,5.0,0.53,0.0,4.22,19.0,1,1,1,1,0,1.0,Synthetic
648,Extra-Virgin Special Teff Porridge,Grains,1/3 cup,57.89,0.0,1.99,0.6,20.3,1,1,0,1,0,1.0,Synthetic
649,Extra-Virgin Selection Rice Cake,Grains,1/2 cup,5.0,0.0,0.1,4.65,19.5,1,1,0,0,0,0.0,Synthetic
650,Raw Gourmet Brown Rice,Grains,1/3 cup,101.38,12.67,0.0,25.51,152.7,1,1,0,1,0,0.5,Synthetic
651,Whole Premium Barley,Grains,1 small slice,37.52,3.55,0.0,13.67,68.9,1,1,1,1,0,0.5,Synthetic
652,Boiled Traditional Amaranth,Grains,1/3 cup,105.45,2.53,2.8,53.9,250.9,1,1,0,1,0,0.0,Synthetic
653,Cold-Pressed Gourmet Rice Cake,Grains,1 small slice,156.44,0.0,0.0,127.0,508.0,1,1,0,1,0,0.25,Synthetic
654,Organic Original Buckwheat,Grains,1 medium roll,26.55,0.0,1.42,23.8,108.0,1,1,0,1,0,0.75,Synthetic
655,Frozen Mix Brown Rice,Grains,1/2 cup,161.59,0.0,4.01,41.99,204.1,1,1,0,0,0,1.0,Synthetic
656,Seasonal Selection Whole Wheat Bread,Grains,1/2 cup,132.65,1.34,1.91,0.6,24.9,1,1,0,1,0,1.0,Synthetic
657,Local Arabian Barley,Grains,1 cup,25.71,3.49,1.05,7.15,52.0,1,1,0,1,0,0.0,Synthetic
658,Reduced-Fat Blend Rye Bread,Grains,1 medium roll,121.85,0.0,0.0,50.95,203.8,1,1,1,1,0,0.25,Synthetic
659,Pickled Farm-Fresh Amaranth,Grains,1/3 cup,62.68,18.15,1.88,21.85,176.9,1,1,0,1,0,0.0,Synthetic
660,Spiced Mix Bulgur,Grains,1 cup,135.1,8.92,3.81,0.6,72.4,1,1,0,1,0,0.0,Synthetic
661,Roasted Classic Whole Grain Crackers,Grains,1 small slice,90.31,0.0,2.48,47.26,211.4,1,0,0,1,0,0.0,Synthetic
662,Homemade Original Farro,Grains,1/4 loaf,149.85,4.33,0.0,19.53,95.4,1,1,0,1,0,0.25,Synthetic
663,Zero-Fat Heritage Brown Rice,Grains,1 slice,181.93,5.51,0.78,121.59,515.4,1,1,0,1,0,0.0,Synthetic
664,Enriched Original Rice Cake,Grains,1 slice,109.29,13.15,2.88,46.35,263.9,1,1,0,1,0,0.0,Synthetic
665,Zero-Fat Bahraini Spelt Bread,Grains,1/4 loaf,88.37,6.19,2.64,0.6,50.9,1,1,1,1,0,0.75,Synthetic
666,Marinated Arabian Quinoa,Grains,1 small slice,126.09,9.78,5.45,58.81,323.4,1,1,0,1,1,0.25,Synthetic
667,Roasted Style Bulgur,Grains,1/3 cup,5.0,0.42,0.39,3.94,20.9,1,1,0,1,0,0.25,Synthetic
668,Pickled Special Pasta,Grains,1 small slice,43.1,4.56,0.0,0.6,20.6,1,1,0,1,0,0.0,Synthetic
669,Plain Mix Whole Wheat Bread,Grains,1 slice,5.0,1.53,0.13,3.08,19.6,1,1,0,1,0,0.75,Synthetic
670,Fresh Special Millet Porridge,Grains,1 cup,162.22,1.13,1.65,71.6,305.8,1,1,0,1,0,0.0,Synthetic
671,Homemade Selection Corn Tortilla,Grains,1 slice,90.55,0.0,0.0,24.22,96.9,1,1,0,1,0,0.0,Synthetic
672,Local Selection Whole Wheat Bread,Grains,1/3 cup,53.89,4.47,0.0,0.6,20.3,1,1,0,1,0,0.25,Synthetic
673,Plain Arabian Corn Tortilla,Grains,1 small slice,144.49,6.72,0.0,0.6,29.3,1,1,0,1,0,1.0,Synthetic
674,Reduced-Fat Selection Millet Porridge,Grains,1 medium roll,107.16,0.0,4.09,7.05,65.0,1,1,1,1,0,0.5,Synthetic
675,Low-Fat Farm-Fresh Polenta,Grains,1/3 cup,45.08,0.0,5.36,37.46,198.1,1,1,0,1,0,0.75,Synthetic
676,Grilled Style Whole Wheat Bread,Grains,1 medium roll,109.33,0.0,7.4,54.74,285.6,1,1,0,1,0,0.5,Synthetic
677,Enriched Arabian Whole Grain Crackers,Grains,1 slice,192.31,9.17,4.06,37.64,223.8,1,0,0,0,0,1.0,Synthetic
678,Fresh Heritage Sorghum,Grains,1 slice,5.0,0.4,0.0,4.34,19.0,1,1,0,1,0,1.0,Synthetic
679,Roasted Classic Polenta,Grains,1 slice,107.16,4.65,1.37,74.54,329.1,1,0,1,1,0,0.0,Synthetic
680,Homemade Style Dates,Fruits,1 medium piece,289.71,1.35,1.23,22.11,104.9,0,1,0,1,1,0.75,Synthetic
681,Herb-Infused Arabian Pomegranate,Fruits,1 cup (chunks),6.0,0.56,0.0,5.14,22.8,0,1,0,1,1,0.75,Synthetic
682,Marinated Blend Watermelon,Fruits,1 cup,81.27,0.1,0.0,1.0,4.4,0,1,0,1,1,1.0,Synthetic
683,Cold-Pressed Classic Plum,Fruits,1 medium one,58.2,1.32,0.08,39.51,164.0,0,1,0,1,1,0.5,Synthetic
684,Lightly-Salted Selection Mango,Fruits,1 medium one,159.58,1.7,0.33,42.14,178.3,0,1,0,1,1,1.0,Synthetic
685,Whole Selection Banana,Fruits,1 medium piece,90.21,0.95,0.0,44.95,183.6,0,1,0,1,1,1.0,Synthetic
686,Spiced Blend Apricot,Fruits,1 medium piece,224.17,1.91,0.16,22.32,98.4,0,1,0,1,1,1.0,Synthetic
687,Seasonal Special Orange,Fruits,1 cup,119.13,0.88,2.63,12.61,77.6,0,1,0,1,1,0.0,Synthetic
688,Low-Fat Premium Lychee,Fruits,1 cup,157.03,0.1,0.0,9.11,36.8,0,1,0,1,1,0.5,Synthetic
689,Plain Selection Lychee,Fruits,1 cup (halves),173.36,0.1,0.47,1.0,8.6,0,1,0,1,1,0.0,Synthetic
690,Fresh Blend Pear,Fruits,1 medium one,33.63,0.07,0.84,31.05,132.0,0,1,0,1,1,0.0,Synthetic
691,Whipped Classic Apricot,Fruits,1 medium one,60.75,0.64,0.41,49.35,203.7,0,1,0,1,1,0.0,Synthetic
692,Sun-Dried Selection Watermelon,Fruits,1 medium piece,148.06,1.52,0.0,8.72,41.0,0,1,0,1,1,0.75,Synthetic
693,Cold-Pressed Garden Peach,Fruits,1 medium one,100.29,0.1,0.0,24.36,97.8,0,1,0,1,1,1.0,Synthetic
694,Smoked Arabian Watermelon,Fruits,1 cup,83.99,2.15,0.54,61.21,258.3,0,1,0,1,1,0.25,Synthetic
695,Herb-Infused Gourmet Apricot,Fruits,1 medium one,121.61,0.14,0.0,44.4,178.2,0,1,0,1,1,0.75,Synthetic
696,Grilled Traditional Pear,Fruits,1 cup (chunks),6.0,0.15,0.05,5.49,23.0,0,1,0,1,1,0.0,Synthetic
697,Frozen Original Strawberries,Fruits,1 medium one,158.2,2.57,0.0,1.0,14.3,0,1,0,1,1,0.25,Synthetic
698,Zero-Fat Special Kiwi,Fruits,1 cup (halves),133.04,2.18,0.96,1.0,21.4,0,1,0,1,1,0.75,Synthetic
699,Natural Farm-Fresh Guava,Fruits,1 cup,152.01,0.42,0.0,1.0,5.7,0,1,0,1,1,0.5,Synthetic
700,Boiled Medley Plum,Fruits,1 cup,116.8,2.88,0.0,17.01,79.6,0,1,0,1,1,0.25,Synthetic
701,Spiced Wild Plum,Fruits,1 cup (halves),109.7,1.82,0.0,5.56,29.5,0,1,0,1,1,0.5,Synthetic
702,Fortified Arabian Kiwi,Fruits,1 cup (halves),256.72,1.05,0.25,18.29,79.6,0,1,0,1,1,0.25,Synthetic
703,Grilled Farm-Fresh Mixed Berries,Fruits,1 medium one,141.89,2.36,0.0,44.55,187.6,0,1,0,1,1,0.75,Synthetic
704,Premium Bahraini Watermelon,Fruits,1 cup (halves),68.59,1.77,0.02,21.3,92.5,0,1,0,1,1,0.25,Synthetic
705,Boiled Gourmet Pineapple,Fruits,1 medium piece,58.75,1.21,0.64,37.36,160.0,0,1,0,1,1,0.75,Synthetic
706,Roasted Garden Apricot,Fruits,1 medium one,61.81,1.81,0.18,22.29,98.0,0,1,0,1,1,1.0,Synthetic
707,Marinated Gourmet Lychee,Fruits,1 cup (halves),174.52,1.74,0.94,9.73,54.3,0,1,0,1,1,0.75,Synthetic
708,Fortified Wild Guava,Fruits,1 cup,98.75,2.19,0.25,5.84,34.4,0,1,0,1,1,1.0,Synthetic
709,Homemade Bahraini Lychee,Fruits,1 medium one,140.58,2.08,0.42,20.34,93.5,0,1,0,1,1,1.0,Synthetic
710,Whipped Bahraini Dates,Fruits,1 medium piece,24.0,0.25,0.47,22.08,93.5,0,1,0,1,1,0.75,Synthetic
711,Pickled Heritage Orange,Fruits,1 medium piece,266.45,3.9,0.0,28.4,129.2,0,1,0,1,1,0.75,Synthetic
712,Smoked Mix Apricot,Fruits,1 cup,103.48,0.1,0.0,31.3,125.6,0,1,0,1,1,0.5,Synthetic
713,Unsalted Garden Kiwi,Fruits,1 cup (halves),79.19,1.4,2.72,37.85,181.5,0,1,0,1,1,0.5,Synthetic
714,Spiced Traditional Apple,Fruits,1 cup (halves),121.67,3.51,0.0,58.89,249.6,0,1,0,1,1,0.25,Synthetic
715,Herb-Infused Heritage Papaya,Fruits,1 cup,142.99,1.36,0.42,28.93,124.9,0,1,0,1,1,0.75,Synthetic
716,Pickled Classic Papaya,Fruits,1 cup,135.28,1.8,0.0,53.38,220.7,0,1,0,1,1,1.0,Synthetic
717,Smoked Gourmet Pomegranate,Fruits,1 medium piece,142.31,2.16,0.31,1.0,15.4,0,1,0,1,1,0.0,Synthetic
718,Spiced Garden Strawberries,Fruits,1 cup (chunks),70.17,2.32,0.0,64.34,266.6,0,1,0,1,1,0.0,Synthetic
719,Marinated Gourmet Peach,Fruits,1 cup,58.6,1.25,0.09,15.25,66.8,0,1,0,1,1,0.75,Synthetic
720,Fortified Premium Pineapple,Fruits,1 cup,124.89,2.48,0.0,1.0,13.9,0,1,0,1,1,1.0,Synthetic
721,Zero-Fat Mix Orange,Fruits,1 cup (halves),138.08,2.64,0.04,53.56,225.2,0,1,0,1,1,1.0,Synthetic
722,Seasonal Classic Watermelon,Fruits,1 medium piece,56.42,1.03,0.38,29.07,123.8,0,1,0,1,1,0.25,Synthetic
723,Seasonal Farm-Fresh Orange,Fruits,1 medium piece,169.43,2.08,0.0,27.99,120.3,0,1,0,1,1,0.75,Synthetic
724,Plain Heritage Plum,Fruits,1 medium one,26.38,0.03,0.08,24.94,100.6,0,1,0,1,1,1.0,Synthetic
725,Homemade Style Lychee,Fruits,1 cup (chunks),17.22,0.16,0.0,16.2,65.4,0,1,0,1,1,0.0,Synthetic
726,Steamed Arabian Kiwi,Fruits,1 cup,61.77,2.77,0.45,1.0,19.1,0,1,0,1,1,1.0,Synthetic
727,Grilled Classic Plum,Fruits,1 medium one,96.67,1.07,0.0,57.33,233.6,0,1,0,1,1,0.0,Synthetic
728,High-Protein Special Papaya,Fruits,1 medium one,144.21,1.87,0.0,36.96,155.3,0,1,0,1,1,0.0,Synthetic
729,Unsalted Selection Apple,Fruits,1 cup (chunks),142.7,2.53,1.26,1.0,25.5,0,1,0,1,1,0.25,Synthetic
730,Plain Garden Peach,Fruits,1 cup (chunks),68.49,2.09,0.54,23.62,107.7,0,1,0,1,1,0.5,Synthetic
731,Boiled Mix Lychee,Fruits,1 cup,201.62,1.76,1.33,79.43,336.7,0,1,0,1,1,0.5,Synthetic
732,Roasted Style Figs,Fruits,1 cup,112.71,2.75,0.77,91.24,382.9,0,1,0,1,1,1.0,Synthetic
733,Whipped Wild Watermelon,Fruits,1 medium one,170.13,0.1,0.6,23.44,99.6,0,1,0,1,1,0.5,Synthetic
734,High-Protein Blend Plum,Fruits,1 cup (chunks),170.37,2.14,0.3,39.72,170.1,0,1,0,1,1,1.0,Synthetic
735,Plain Variety Pomegranate,Fruits,1 cup,218.58,3.88,1.13,25.49,127.6,0,1,0,1,1,0.5,Synthetic
736,Lightly-Salted Classic Mango,Fruits,1 medium one,146.24,0.81,1.36,49.68,214.2,0,1,0,1,1,1.0,Synthetic
737,Homemade Selection Guava,Fruits,1 cup,124.55,0.78,1.13,14.25,70.3,0,1,0,1,1,0.0,Synthetic
738,Enriched Traditional Plum,Fruits,1 medium piece,130.54,1.02,0.35,48.54,201.4,0,1,0,1,1,0.5,Synthetic
739,Fortified Gourmet Lychee,Fruits,1 medium one,75.04,3.74,0.0,1.0,19.0,0,1,0,1,1,0.25,Synthetic
740,Plain Selection Mango,Fruits,1 cup (halves),97.2,1.39,0.0,1.0,9.6,0,1,0,1,1,0.75,Synthetic
741,Reduced-Fat Farm-Fresh Dates,Fruits,1 medium one,114.25,1.03,1.13,25.45,116.1,0,1,0,1,1,0.5,Synthetic
742,Pickled Medley Dates,Fruits,1 medium one,71.62,1.35,0.31,44.89,187.8,0,1,0,1,1,0.5,Synthetic
743,Premium Garden Plum,Fruits,1 cup (halves),223.59,1.55,0.86,62.14,262.5,0,1,0,1,1,1.0,Synthetic
744,Frozen Premium Pear,Fruits,1 cup (chunks),28.28,0.1,0.0,14.55,58.6,0,1,0,1,1,0.0,Synthetic
745,Marinated Garden Peach,Fruits,1 medium piece,143.27,1.28,0.0,15.78,68.2,0,1,0,1,1,0.75,Synthetic
746,Spiced Special Mango,Fruits,1 medium one,70.82,2.82,0.55,1.0,20.2,0,1,0,1,1,0.25,Synthetic
747,Raw Gourmet Pineapple,Fruits,1 cup (halves),54.85,1.6,0.44,1.0,14.4,0,1,0,1,1,0.0,Synthetic
748,Frozen Gourmet Mango,Fruits,1 medium piece,148.16,1.1,2.05,1.0,26.9,0,1,0,1,1,1.0,Synthetic
749,Marinated Classic Apple,Fruits,1 medium piece,41.72,0.1,0.0,1.0,4.4,0,1,0,1,1,0.75,Synthetic
750,Cold-Pressed Garden Watermelon,Fruits,1 cup,106.68,1.2,0.0,27.23,113.7,0,1,0,1,1,0.0,Synthetic
751,Natural Gourmet Apple,Fruits,1 cup (chunks),70.53,1.98,0.94,45.35,197.8,0,1,0,1,1,1.0,Synthetic
752,Organic Variety Mixed Berries,Fruits,1 medium piece,165.04,1.86,0.25,28.2,122.5,0,1,0,1,1,0.0,Synthetic
753,Organic Arabian Lychee,Fruits,1 medium piece,56.4,1.34,1.55,18.17,92.0,0,1,0,1,1,0.25,Synthetic
754,Frozen Wild Mango,Fruits,1 medium piece,65.61,1.61,0.94,24.89,114.5,0,1,0,1,1,0.5,Synthetic
755,Whole Gourmet Orange,Fruits,1 medium piece,177.45,1.9,1.3,13.41,72.9,0,1,0,1,1,0.0,Synthetic
756,Fresh Variety Grapes,Fruits,1 cup (halves),164.44,0.97,0.0,38.23,156.8,0,1,0,1,1,0.75,Synthetic
757,High-Protein Medley Pineapple,Fruits,1 cup,83.67,1.52,0.0,18.38,79.6,0,1,0,1,1,0.0,Synthetic
758,Natural Style Mango,Fruits,1 medium one,118.36,0.54,0.43,19.08,82.3,0,1,0,1,1,1.0,Synthetic
759,Extra-Virgin Heritage Mango,Fruits,1 cup (halves),135.8,3.95,0.0,1.0,19.8,0,1,0,1,1,0.5,Synthetic
760,Low-Fat Traditional Banana,Fruits,1 medium one,6.0,0.38,0.0,5.32,22.8,0,1,0,1,1,0.5,Synthetic
761,Spiced Original Watermelon,Fruits,1 medium one,118.24,0.34,0.19,1.0,7.1,0,1,0,1,1,0.0,Synthetic
762,Natural Wild Pomegranate,Fruits,1 cup (chunks),71.67,2.58,0.73,7.52,47.0,0,1,0,1,1,1.0,Synthetic
763,Local Garden Banana,Fruits,1 cup (chunks),186.82,1.99,0.81,69.87,294.7,0,1,0,1,1,1.0,Synthetic
764,Homemade Style Kiwi,Fruits,1 cup (halves),286.24,2.34,0.0,55.33,230.7,0,1,0,1,1,1.0,Synthetic
765,Enriched Blend Plum,Fruits,1 cup (chunks),117.65,0.1,0.0,15.18,61.1,0,1,0,1,1,1.0,Synthetic
766,Seasonal Selection Dates,Fruits,1 medium one,114.09,1.91,1.7,17.15,91.5,0,1,0,1,1,1.0,Synthetic
767,Steamed Variety Apple,Fruits,1 medium piece,121.64,1.39,0.43,1.0,13.4,0,1,0,1,1,0.0,Synthetic
768,Grilled Bahraini Apple,Fruits,1 cup (halves),204.83,1.68,0.0,36.9,154.3,0,1,0,1,1,0.25,Synthetic
769,Steamed Traditional Strawberries,Fruits,1 medium piece,121.73,1.65,0.61,38.23,165.0,0,1,0,1,1,1.0,Synthetic
770,Marinated Medley Plum,Fruits,1 medium piece,103.7,0.99,0.0,58.08,236.3,0,1,0,1,1,0.75,Synthetic
771,Grilled Special Peach,Fruits,1 cup (halves),97.57,2.32,0.83,33.66,151.4,0,1,0,1,1,0.25,Synthetic
772,Unsalted Gourmet Guava,Fruits,1 cup (chunks),55.26,2.43,0.0,50.06,210.0,0,1,0,1,1,0.5,Synthetic
773,Homemade Classic Watermelon,Fruits,1 medium piece,6.0,0.12,0.01,5.56,22.8,0,1,0,1,1,0.0,Synthetic
774,Dried Heritage Banana,Fruits,1 cup (chunks),160.76,1.88,0.0,5.51,29.6,0,1,0,1,1,0.75,Synthetic
775,Extra-Virgin Gourmet Grapes,Fruits,1 medium piece,259.79,0.44,0.41,1.0,9.4,0,1,0,1,1,0.5,Synthetic
776,Spiced Farm-Fresh Peach,Fruits,1 cup (chunks),236.22,1.73,0.43,15.48,72.7,0,1,0,1,1,0.75,Synthetic
777,Raw Style Orange,Fruits,1 cup (halves),142.98,1.17,0.93,86.85,360.4,0,1,0,1,1,0.5,Synthetic
778,Grilled Special Kiwi,Fruits,1 medium piece,136.53,1.8,0.0,56.19,232.0,0,1,0,1,1,1.0,Synthetic
779,Cold-Pressed Variety Figs,Fruits,1 medium one,85.36,1.69,0.0,44.19,183.5,0,1,0,1,1,0.5,Synthetic
780,Unsalted Traditional Plum,Fruits,1 cup (halves),118.21,0.1,1.89,44.35,194.8,0,1,0,1,1,0.25,Synthetic
781,Reduced-Fat Variety Figs,Fruits,1 cup (chunks),198.37,2.24,0.57,18.68,88.8,0,1,0,1,1,0.25,Synthetic
782,Plain Mix Apple,Fruits,1 cup,53.45,2.32,1.08,51.91,226.6,0,1,0,1,1,0.75,Synthetic
783,Plain Bahraini Watermelon,Fruits,1 cup,188.82,2.96,0.87,7.71,50.5,0,1,0,1,1,0.5,Synthetic
784,Marinated Special Pomegranate,Fruits,1 medium one,191.93,3.3,0.77,31.67,146.8,0,1,0,1,1,0.75,Synthetic
785,Low-Fat Classic Mixed Berries,Fruits,1 cup (chunks),114.67,1.78,0.0,1.0,11.1,0,1,0,1,1,0.5,Synthetic
786,Seasonal Special Dates,Fruits,1 cup (halves),72.04,1.87,1.21,22.98,110.3,0,1,0,1,1,0.75,Synthetic
787,Herb-Infused Premium Orange,Fruits,1 cup (chunks),134.46,1.65,1.06,1.0,20.1,0,1,0,1,1,0.75,Synthetic
788,Smoked Original Apple,Fruits,1 cup,137.68,0.3,0.47,24.98,105.3,0,1,0,1,1,0.75,Synthetic
789,Sun-Dried Garden Strawberries,Fruits,1 cup (chunks),98.96,1.28,0.0,1.0,9.1,0,1,0,1,1,1.0,Synthetic
790,Boiled Wild Strawberries,Fruits,1 cup,43.43,0.1,0.11,18.87,76.9,0,1,0,1,1,0.5,Synthetic
791,Seasonal Gourmet Apricot,Fruits,1 cup (halves),80.96,0.85,0.87,36.15,155.8,0,1,0,1,1,0.5,Synthetic
792,Grilled Medley Guava,Fruits,1 cup (chunks),185.92,2.54,0.0,5.32,31.4,0,1,0,1,1,0.25,Synthetic
793,Marinated Variety Dates,Fruits,1 medium piece,139.01,1.78,0.06,71.72,294.5,0,1,0,1,1,0.25,Synthetic
794,Raw Traditional Papaya,Fruits,1 cup,109.32,2.34,0.09,1.0,14.2,0,1,0,1,1,0.75,Synthetic
795,Spiced Original Dates,Fruits,1 cup,158.03,0.1,0.57,74.34,302.9,0,1,0,1,1,1.0,Synthetic
796,Pickled Arabian Lychee,Fruits,1 medium piece,222.39,1.89,0.42,1.94,19.1,0,1,0,1,1,0.5,Synthetic
797,Boiled Premium Guava,Fruits,1 cup (chunks),127.7,2.04,0.04,15.56,70.8,0,1,0,1,1,1.0,Synthetic
798,Premium Original Pomegranate,Fruits,1 cup,211.77,1.86,0.11,73.83,303.8,0,1,0,1,1,0.5,Synthetic
799,Homemade Classic Pear,Fruits,1 cup (halves),105.73,0.88,0.02,14.64,62.3,0,1,0,1,1,0.5,Synthetic
800,Natural Special Apple,Fruits,1 medium one,123.43,1.53,1.41,48.66,213.4,0,1,0,1,1,0.0,Synthetic
801,Organic Garden Eggplant,Vegetables,Palm-sized portion,26.84,3.1,0.0,16.39,78.0,0,0,0,0,0,0.5,Synthetic
802,Baked Heritage Broccoli,Vegetables,1 medium one,65.15,0.02,5.21,33.74,181.9,0,0,0,0,0,0.0,Synthetic
803,Homemade Arabian Sweet Potato,Vegetables,1 cup,57.28,4.93,5.64,9.92,110.2,1,0,1,0,1,0.0,Synthetic
804,Boiled Selection Cucumber,Vegetables,Sliced (1/2 cup),141.06,4.9,3.72,7.64,83.6,1,0,0,0,0,0.25,Synthetic
805,Grilled Blend Zucchini,Vegetables,Palm-sized portion,158.4,1.32,0.67,24.42,109.0,0,0,0,0,0,0.75,Synthetic
806,Seasonal Gourmet Eggplant,Vegetables,1 cup,80.49,0.02,0.16,23.11,94.0,0,0,0,0,0,1.0,Synthetic
807,Raw Mix Asparagus,Vegetables,Sliced (1/2 cup),91.96,3.04,1.98,13.63,84.5,1,0,0,0,0,0.5,Synthetic
808,Organic Classic Tomatoes,Vegetables,1 cup,159.64,7.04,5.13,16.11,138.8,0,0,0,0,0,0.5,Synthetic
809,Homemade Mix Tomatoes,Vegetables,1 medium one,154.2,13.69,3.47,19.01,162.0,0,0,1,0,0,0.25,Synthetic
810,Extra-Virgin Traditional Cabbage,Vegetables,Sliced (1/2 cup),144.79,0.02,0.0,22.82,91.4,0,0,0,0,0,1.0,Synthetic
811,Frozen Classic Broccoli,Vegetables,1 cup,171.21,13.18,0.0,20.16,133.4,0,0,0,0,0,0.0,Synthetic
812,Frozen Premium Bell Peppers,Vegetables,1 cup,160.51,4.83,1.58,0.2,34.3,0,0,0,0,0,0.0,Synthetic
813,Boiled Variety Leeks,Vegetables,1 medium one,7.0,1.94,0.51,0.2,13.2,0,0,0,0,0,0.5,Synthetic
814,Roasted Selection Bok Choy,Vegetables,1/2 cup,103.44,2.02,3.18,0.2,37.5,1,0,0,0,0,0.0,Synthetic
815,Organic Variety Artichoke,Vegetables,Palm-sized portion,56.32,0.02,4.63,0.2,42.5,0,0,0,0,0,0.25,Synthetic
816,Extra-Virgin Classic Bok Choy,Vegetables,Sliced (1/2 cup),134.99,0.02,1.87,8.89,52.5,0,0,0,0,0,0.25,Synthetic
817,Baked Bahraini Green Beans,Vegetables,Sliced (1/2 cup),173.52,10.32,0.0,0.2,42.1,1,0,0,0,0,0.25,Synthetic
818,Enriched Blend Leeks,Vegetables,1 cup,56.77,8.83,0.0,21.72,122.2,0,0,0,0,0,0.75,Synthetic
819,Enriched Special Cauliflower,Vegetables,1/2 cup,42.23,12.15,1.87,21.41,151.1,0,0,0,0,0,0.75,Synthetic
820,Extra-Virgin Bahraini Cucumber,Vegetables,1 cup,58.01,0.02,6.57,25.22,160.1,1,0,0,0,0,0.25,Synthetic
821,Lightly-Salted Classic Zucchini,Vegetables,1 medium one,67.73,0.55,4.84,8.42,79.4,0,0,0,0,0,0.25,Synthetic
822,Homemade Premium Sweet Potato,Vegetables,1 medium one,70.97,5.23,0.0,35.99,164.9,0,0,0,0,1,0.75,Synthetic
823,Premium Arabian Radish,Vegetables,1 cup,156.73,9.32,3.16,0.2,66.5,0,0,0,0,0,1.0,Synthetic
824,Enriched Gourmet Green Beans,Vegetables,1 medium one,34.81,0.43,0.0,15.2,62.5,0,0,0,0,0,0.5,Synthetic
825,Plain Selection Spinach,Vegetables,1 cup,94.99,2.96,3.32,16.29,106.9,0,0,0,0,1,0.5,Synthetic
826,Natural Arabian Okra,Vegetables,1 medium one,95.16,6.02,1.3,0.2,36.6,0,0,0,0,1,1.0,Synthetic
827,Frozen Wild Kale,Vegetables,1 medium one,18.25,3.41,4.57,0.2,55.6,0,0,0,0,0,0.25,Synthetic
828,Lightly-Salted Wild Leeks,Vegetables,1 cup,199.01,0.85,0.0,14.32,60.7,0,0,0,0,1,1.0,Synthetic
829,Dried Variety Leeks,Vegetables,1 medium one,156.38,8.11,3.37,8.07,95.0,1,0,0,0,0,0.75,Synthetic
830,Whole Garden Bok Choy,Vegetables,Palm-sized portion,40.44,9.31,0.0,10.75,80.2,0,0,0,0,0,0.75,Synthetic
831,Pickled Blend Kale,Vegetables,Sliced (1/2 cup),31.31,3.36,0.0,0.2,14.2,0,0,0,0,0,0.0,Synthetic
832,Low-Fat Blend Radish,Vegetables,1/2 cup,113.88,6.85,0.0,0.2,28.2,0,0,0,0,0,0.75,Synthetic
833,Low-Fat Style Okra,Vegetables,1 medium one,64.39,13.05,4.31,13.28,144.1,0,0,0,0,0,0.0,Synthetic
834,Grilled Traditional Zucchini,Vegetables,1 cup,96.73,0.02,0.44,12.15,52.6,1,0,0,0,0,0.75,Synthetic
835,Unsalted Arabian Zucchini,Vegetables,1 medium one,93.09,0.02,0.44,1.58,10.4,0,0,0,0,0,0.0,Synthetic
836,Cold-Pressed Arabian Okra,Vegetables,1/2 cup,7.0,3.59,0.05,3.0,26.8,0,0,0,0,0,0.0,Synthetic
837,Homemade Arabian Broccoli,Vegetables,Sliced (1/2 cup),74.96,0.02,1.87,21.07,101.2,0,0,0,0,0,0.5,Synthetic
838,Smoked Heritage Sweet Potato,Vegetables,1/2 cup,168.36,6.94,0.0,17.42,97.4,0,0,0,0,0,1.0,Synthetic
839,Cold-Pressed Mix Cabbage,Vegetables,1 medium one,79.43,0.02,0.0,45.0,180.1,1,0,0,0,0,0.0,Synthetic
840,Lightly-Salted Blend Cabbage,Vegetables,Palm-sized portion,201.04,0.02,1.83,18.96,92.4,0,0,0,0,1,0.75,Synthetic
841,Raw Mix Cabbage,Vegetables,1 cup,152.19,5.51,0.82,11.91,77.1,0,0,0,0,0,0.25,Synthetic
842,Whipped Selection Kale,Vegetables,Sliced (1/2 cup),195.94,2.05,0.0,29.95,128.0,0,0,0,0,0,1.0,Synthetic
843,Local Premium Cucumber,Vegetables,1/2 cup,238.78,13.34,1.65,36.13,212.7,0,0,0,0,1,1.0,Synthetic
